t x u
 1.000000 0.052380 0.323204
 1.000000 0.052440 0.323561
 1.000000 0.052500 0.323917
 1.000000 0.052560 0.324274
 1.000000 0.052620 0.324631
 1.000000 0.052680 0.324987
 1.000000 0.052740 0.325344
 1.000000 0.052800 0.325700
 1.000000 0.052860 0.326057
 1.000000 0.052920 0.326413
 1.000000 0.052980 0.326769
 1.000000 0.053040 0.327126
 1.000000 0.053100 0.327482
 1.000000 0.053160 0.327838
 1.000000 0.053220 0.328194
 1.000000 0.053280 0.328550
 1.000000 0.053340 0.328906
 1.000000 0.053400 0.329262
 1.000000 0.053460 0.329618
 1.000000 0.053520 0.329974
 1.000000 0.053580 0.330330
 1.000000 0.053640 0.330686
 1.000000 0.053700 0.331041
 1.000000 0.053760 0.331397
 1.000000 0.053820 0.331753
 1.000000 0.053880 0.332108
 1.000000 0.053940 0.332464
 1.000000 0.054000 0.332820
 1.000000 0.054060 0.333175
 1.000000 0.054120 0.333530
 1.000000 0.054180 0.333886
 1.000000 0.054240 0.334241
 1.000000 0.054300 0.334596
 1.000000 0.054360 0.334952
 1.000000 0.054420 0.335307
 1.000000 0.054480 0.335662
 1.000000 0.054540 0.336017
 1.000000 0.054600 0.336372
 1.000000 0.054660 0.336727
 1.000000 0.054720 0.337082
 1.000000 0.054780 0.337437
 1.000000 0.054840 0.337792
 1.000000 0.054900 0.338147
 1.000000 0.054960 0.338501
 1.000000 0.055020 0.338856
 1.000000 0.055080 0.339211
 1.000000 0.055140 0.339565
 1.000000 0.055200 0.339920
 1.000000 0.055260 0.340275
 1.000000 0.055320 0.340629
 1.000000 0.055380 0.340983
 1.000000 0.055440 0.341338
 1.000000 0.055500 0.341692
 1.000000 0.055560 0.342046
 1.000000 0.055620 0.342401
 1.000000 0.055680 0.342755
 1.000000 0.055740 0.343109
 1.000000 0.055800 0.343463
 1.000000 0.055860 0.343817
 1.000000 0.055920 0.344171
 1.000000 0.055980 0.344525
 1.000000 0.056040 0.344879
 1.000000 0.056100 0.345233
 1.000000 0.056160 0.345586
 1.000000 0.056220 0.345940
 1.000000 0.056280 0.346294
 1.000000 0.056340 0.346648
 1.000000 0.056400 0.347001
 1.000000 0.056460 0.347355
 1.000000 0.056520 0.347708
 1.000000 0.056580 0.348062
 1.000000 0.056640 0.348415
 1.000000 0.056700 0.348768
 1.000000 0.056760 0.349122
 1.000000 0.056820 0.349475
 1.000000 0.056880 0.349828
 1.000000 0.056940 0.350181
 1.000000 0.057000 0.350534
 1.000000 0.057060 0.350887
 1.000000 0.057120 0.351240
 1.000000 0.057180 0.351593
 1.000000 0.057240 0.351946
 1.000000 0.057300 0.352299
 1.000000 0.057360 0.352652
 1.000000 0.057420 0.353005
 1.000000 0.057480 0.353357
 1.000000 0.057540 0.353710
 1.000000 0.057600 0.354063
 1.000000 0.057660 0.354415
 1.000000 0.057720 0.354768
 1.000000 0.057780 0.355120
 1.000000 0.057840 0.355472
 1.000000 0.057900 0.355825
 1.000000 0.057960 0.356177
 1.000000 0.058020 0.356529
 1.000000 0.058080 0.356881
 1.000000 0.058140 0.357234
 1.000000 0.058200 0.357586
 1.000000 0.058260 0.357938
 1.000000 0.058320 0.358290
 1.000000 0.058380 0.358642
 1.000000 0.058440 0.358994
 1.000000 0.058500 0.359345
 1.000000 0.058560 0.359697
 1.000000 0.058620 0.360049
 1.000000 0.058680 0.360401
 1.000000 0.058740 0.360752
 1.000000 0.058800 0.361104
 1.000000 0.058860 0.361455
 1.000000 0.058920 0.361807
 1.000000 0.058980 0.362158
 1.000000 0.059040 0.362510
 1.000000 0.059100 0.362861
 1.000000 0.059160 0.363212
 1.000000 0.059220 0.363563
 1.000000 0.059280 0.363915
 1.000000 0.059340 0.364266
 1.000000 0.059400 0.364617
 1.000000 0.059460 0.364968
 1.000000 0.059520 0.365319
 1.000000 0.059580 0.365670
 1.000000 0.059640 0.366021
 1.000000 0.059700 0.366371
 1.000000 0.059760 0.366722
 1.000000 0.059820 0.367073
 1.000000 0.059880 0.367423
 1.000000 0.059940 0.367774
 1.000000 0.060000 0.368125
 1.000000 0.060060 0.368475
 1.000000 0.060120 0.368825
 1.000000 0.060180 0.369176
 1.000000 0.060240 0.369526
 1.000000 0.060300 0.369876
 1.000000 0.060360 0.370227
 1.000000 0.060420 0.370577
 1.000000 0.060480 0.370927
 1.000000 0.060540 0.371277
 1.000000 0.060600 0.371627
 1.000000 0.060660 0.371977
 1.000000 0.060720 0.372327
 1.000000 0.060780 0.372677
 1.000000 0.060840 0.373027
 1.000000 0.060900 0.373376
 1.000000 0.060960 0.373726
 1.000000 0.061020 0.374076
 1.000000 0.061080 0.374425
 1.000000 0.061140 0.374775
 1.000000 0.061200 0.375124
 1.000000 0.061260 0.375474
 1.000000 0.061320 0.375823
 1.000000 0.061380 0.376173
 1.000000 0.061440 0.376522
 1.000000 0.061500 0.376871
 1.000000 0.061560 0.377220
 1.000000 0.061620 0.377569
 1.000000 0.061680 0.377918
 1.000000 0.061740 0.378267
 1.000000 0.061800 0.378616
 1.000000 0.061860 0.378965
 1.000000 0.061920 0.379314
 1.000000 0.061980 0.379663
 1.000000 0.062040 0.380012
 1.000000 0.062100 0.380360
 1.000000 0.062160 0.380709
 1.000000 0.062220 0.381057
 1.000000 0.062280 0.381406
 1.000000 0.062340 0.381754
 1.000000 0.062400 0.382103
 1.000000 0.062460 0.382451
 1.000000 0.062520 0.382800
 1.000000 0.062580 0.383148
 1.000000 0.062640 0.383496
 1.000000 0.062700 0.383844
 1.000000 0.062760 0.384192
 1.000000 0.062820 0.384540
 1.000000 0.062880 0.384888
 1.000000 0.062940 0.385236
 1.000000 0.063000 0.385584
 1.000000 0.063060 0.385932
 1.000000 0.063120 0.386280
 1.000000 0.063180 0.386627
 1.000000 0.063240 0.386975
 1.000000 0.063300 0.387323
 1.000000 0.063360 0.387670
 1.000000 0.063420 0.388018
 1.000000 0.063480 0.388365
 1.000000 0.063540 0.388712
 1.000000 0.063600 0.389060
 1.000000 0.063660 0.389407
 1.000000 0.063720 0.389754
 1.000000 0.063780 0.390101
 1.000000 0.063840 0.390448
 1.000000 0.063900 0.390795
 1.000000 0.063960 0.391142
 1.000000 0.064020 0.391489
 1.000000 0.064080 0.391836
 1.000000 0.064140 0.392183
 1.000000 0.064200 0.392530
 1.000000 0.064260 0.392876
 1.000000 0.064320 0.393223
 1.000000 0.064380 0.393570
 1.000000 0.064440 0.393916
 1.000000 0.064500 0.394263
 1.000000 0.064560 0.394609
 1.000000 0.064620 0.394956
 1.000000 0.064680 0.395302
 1.000000 0.064740 0.395648
 1.000000 0.064800 0.395994
 1.000000 0.064860 0.396340
 1.000000 0.064920 0.396687
 1.000000 0.064980 0.397033
 1.000000 0.065040 0.397379
 1.000000 0.065100 0.397724
 1.000000 0.065160 0.398070
 1.000000 0.065220 0.398416
 1.000000 0.065280 0.398762
 1.000000 0.065340 0.399108
 1.000000 0.065400 0.399453
 1.000000 0.065460 0.399799
 1.000000 0.065520 0.400144
 1.000000 0.065580 0.400490
 1.000000 0.065640 0.400835
 1.000000 0.065700 0.401181
 1.000000 0.065760 0.401526
 1.000000 0.065820 0.401871
 1.000000 0.065880 0.402216
 1.000000 0.065940 0.402561
 1.000000 0.066000 0.402906
 1.000000 0.066060 0.403251
 1.000000 0.066120 0.403596
 1.000000 0.066180 0.403941
 1.000000 0.066240 0.404286
 1.000000 0.066300 0.404631
 1.000000 0.066360 0.404976
 1.000000 0.066420 0.405320
 1.000000 0.066480 0.405665
 1.000000 0.066540 0.406009
 1.000000 0.066600 0.406354
 1.000000 0.066660 0.406698
 1.000000 0.066720 0.407043
 1.000000 0.066780 0.407387
 1.000000 0.066840 0.407731
 1.000000 0.066900 0.408076
 1.000000 0.066960 0.408420
 1.000000 0.067020 0.408764
 1.000000 0.067080 0.409108
 1.000000 0.067140 0.409452
 1.000000 0.067200 0.409796
 1.000000 0.067260 0.410140
 1.000000 0.067320 0.410483
 1.000000 0.067380 0.410827
 1.000000 0.067440 0.411171
 1.000000 0.067500 0.411514
 1.000000 0.067560 0.411858
 1.000000 0.067620 0.412201
 1.000000 0.067680 0.412545
 1.000000 0.067740 0.412888
 1.000000 0.067800 0.413232
 1.000000 0.067860 0.413575
 1.000000 0.067920 0.413918
 1.000000 0.067980 0.414261
 1.000000 0.068040 0.414604
 1.000000 0.068100 0.414947
 1.000000 0.068160 0.415290
 1.000000 0.068220 0.415633
 1.000000 0.068280 0.415976
 1.000000 0.068340 0.416319
 1.000000 0.068400 0.416662
 1.000000 0.068460 0.417004
 1.000000 0.068520 0.417347
 1.000000 0.068580 0.417689
 1.000000 0.068640 0.418032
 1.000000 0.068700 0.418374
 1.000000 0.068760 0.418717
 1.000000 0.068820 0.419059
 1.000000 0.068880 0.419401
 1.000000 0.068940 0.419744
 1.000000 0.069000 0.420086
 1.000000 0.069060 0.420428
 1.000000 0.069120 0.420770
 1.000000 0.069180 0.421112
 1.000000 0.069240 0.421454
 1.000000 0.069300 0.421796
 1.000000 0.069360 0.422137
 1.000000 0.069420 0.422479
 1.000000 0.069480 0.422821
 1.000000 0.069540 0.423162
 1.000000 0.069600 0.423504
 1.000000 0.069660 0.423845
 1.000000 0.069720 0.424187
 1.000000 0.069780 0.424528
 1.000000 0.069840 0.424869
 1.000000 0.069900 0.425211
 1.000000 0.069960 0.425552
 1.000000 0.070020 0.425893
 1.000000 0.070080 0.426234
 1.000000 0.070140 0.426575
 1.000000 0.070200 0.426916
 1.000000 0.070260 0.427257
 1.000000 0.070320 0.427598
 1.000000 0.070380 0.427938
 1.000000 0.070440 0.428279
 1.000000 0.070500 0.428620
 1.000000 0.070560 0.428960
 1.000000 0.070620 0.429301
 1.000000 0.070680 0.429641
 1.000000 0.070740 0.429982
 1.000000 0.070800 0.430322
 1.000000 0.070860 0.430662
 1.000000 0.070920 0.431003
 1.000000 0.070980 0.431343
 1.000000 0.071040 0.431683
 1.000000 0.071100 0.432023
 1.000000 0.071160 0.432363
 1.000000 0.071220 0.432703
 1.000000 0.071280 0.433043
 1.000000 0.071340 0.433382
 1.000000 0.071400 0.433722
 1.000000 0.071460 0.434062
 1.000000 0.071520 0.434401
 1.000000 0.071580 0.434741
 1.000000 0.071640 0.435080
 1.000000 0.071700 0.435420
 1.000000 0.071760 0.435759
 1.000000 0.071820 0.436098
 1.000000 0.071880 0.436438
 1.000000 0.071940 0.436777
 1.000000 0.072000 0.437116
 1.000000 0.072060 0.437455
 1.000000 0.072120 0.437794
 1.000000 0.072180 0.438133
 1.000000 0.072240 0.438472
 1.000000 0.072300 0.438810
 1.000000 0.072360 0.439149
 1.000000 0.072420 0.439488
 1.000000 0.072480 0.439826
 1.000000 0.072540 0.440165
 1.000000 0.072600 0.440503
 1.000000 0.072660 0.440842
 1.000000 0.072720 0.441180
 1.000000 0.072780 0.441518
 1.000000 0.072840 0.441857
 1.000000 0.072900 0.442195
 1.000000 0.072960 0.442533
 1.000000 0.073020 0.442871
 1.000000 0.073080 0.443209
 1.000000 0.073140 0.443547
 1.000000 0.073200 0.443885
 1.000000 0.073260 0.444222
 1.000000 0.073320 0.444560
 1.000000 0.073380 0.444898
 1.000000 0.073440 0.445235
 1.000000 0.073500 0.445573
 1.000000 0.073560 0.445910
 1.000000 0.073620 0.446248
 1.000000 0.073680 0.446585
 1.000000 0.073740 0.446922
 1.000000 0.073800 0.447260
 1.000000 0.073860 0.447597
 1.000000 0.073920 0.447934
 1.000000 0.073980 0.448271
 1.000000 0.074040 0.448608
 1.000000 0.074100 0.448945
 1.000000 0.074160 0.449282
 1.000000 0.074220 0.449618
 1.000000 0.074280 0.449955
 1.000000 0.074340 0.450292
 1.000000 0.074400 0.450628
 1.000000 0.074460 0.450965
 1.000000 0.074520 0.451301
 1.000000 0.074580 0.451638
 1.000000 0.074640 0.451974
 1.000000 0.074700 0.452310
 1.000000 0.074760 0.452646
 1.000000 0.074820 0.452983
 1.000000 0.074880 0.453319
 1.000000 0.074940 0.453655
 1.000000 0.075000 0.453991
 1.000000 0.075060 0.454326
 1.000000 0.075120 0.454662
 1.000000 0.075180 0.454998
 1.000000 0.075240 0.455334
 1.000000 0.075300 0.455669
 1.000000 0.075360 0.456005
 1.000000 0.075420 0.456340
 1.000000 0.075480 0.456676
 1.000000 0.075540 0.457011
 1.000000 0.075600 0.457346
 1.000000 0.075660 0.457682
 1.000000 0.075720 0.458017
 1.000000 0.075780 0.458352
 1.000000 0.075840 0.458687
 1.000000 0.075900 0.459022
 1.000000 0.075960 0.459357
 1.000000 0.076020 0.459691
 1.000000 0.076080 0.460026
 1.000000 0.076140 0.460361
 1.000000 0.076200 0.460696
 1.000000 0.076260 0.461030
 1.000000 0.076320 0.461365
 1.000000 0.076380 0.461699
 1.000000 0.076440 0.462033
 1.000000 0.076500 0.462368
 1.000000 0.076560 0.462702
 1.000000 0.076620 0.463036
 1.000000 0.076680 0.463370
 1.000000 0.076740 0.463704
 1.000000 0.076800 0.464038
 1.000000 0.076860 0.464372
 1.000000 0.076920 0.464706
 1.000000 0.076980 0.465040
 1.000000 0.077040 0.465374
 1.000000 0.077100 0.465707
 1.000000 0.077160 0.466041
 1.000000 0.077220 0.466374
 1.000000 0.077280 0.466708
 1.000000 0.077340 0.467041
 1.000000 0.077400 0.467374
 1.000000 0.077460 0.467708
 1.000000 0.077520 0.468041
 1.000000 0.077580 0.468374
 1.000000 0.077640 0.468707
 1.000000 0.077700 0.469040
 1.000000 0.077760 0.469373
 1.000000 0.077820 0.469706
 1.000000 0.077880 0.470039
 1.000000 0.077940 0.470371
 1.000000 0.078000 0.470704
 1.000000 0.078060 0.471037
 1.000000 0.078120 0.471369
 1.000000 0.078180 0.471701
 1.000000 0.078240 0.472034
 1.000000 0.078300 0.472366
 1.000000 0.078360 0.472698
 1.000000 0.078420 0.473031
 1.000000 0.078480 0.473363
 1.000000 0.078540 0.473695
 1.000000 0.078600 0.474027
 1.000000 0.078660 0.474359
 1.000000 0.078720 0.474691
 1.000000 0.078780 0.475022
 1.000000 0.078840 0.475354
 1.000000 0.078900 0.475686
 1.000000 0.078960 0.476017
 1.000000 0.079020 0.476349
 1.000000 0.079080 0.476680
 1.000000 0.079140 0.477012
 1.000000 0.079200 0.477343
 1.000000 0.079260 0.477674
 1.000000 0.079320 0.478005
 1.000000 0.079380 0.478336
 1.000000 0.079440 0.478667
 1.000000 0.079500 0.478998
 1.000000 0.079560 0.479329
 1.000000 0.079620 0.479660
 1.000000 0.079680 0.479991
 1.000000 0.079740 0.480321
 1.000000 0.079800 0.480652
 1.000000 0.079860 0.480983
 1.000000 0.079920 0.481313
 1.000000 0.079980 0.481644
 1.000000 0.080040 0.481974
 1.000000 0.080100 0.482304
 1.000000 0.080160 0.482634
 1.000000 0.080220 0.482965
 1.000000 0.080280 0.483295
 1.000000 0.080340 0.483625
 1.000000 0.080400 0.483955
 1.000000 0.080460 0.484284
 1.000000 0.080520 0.484614
 1.000000 0.080580 0.484944
 1.000000 0.080640 0.485274
 1.000000 0.080700 0.485603
 1.000000 0.080760 0.485933
 1.000000 0.080820 0.486262
 1.000000 0.080880 0.486592
 1.000000 0.080940 0.486921
 1.000000 0.081000 0.487250
 1.000000 0.081060 0.487579
 1.000000 0.081120 0.487908
 1.000000 0.081180 0.488237
 1.000000 0.081240 0.488566
 1.000000 0.081300 0.488895
 1.000000 0.081360 0.489224
 1.000000 0.081420 0.489553
 1.000000 0.081480 0.489882
 1.000000 0.081540 0.490210
 1.000000 0.081600 0.490539
 1.000000 0.081660 0.490867
 1.000000 0.081720 0.491196
 1.000000 0.081780 0.491524
 1.000000 0.081840 0.491852
 1.000000 0.081900 0.492180
 1.000000 0.081960 0.492509
 1.000000 0.082020 0.492837
 1.000000 0.082080 0.493165
 1.000000 0.082140 0.493493
 1.000000 0.082200 0.493820
 1.000000 0.082260 0.494148
 1.000000 0.082320 0.494476
 1.000000 0.082380 0.494804
 1.000000 0.082440 0.495131
 1.000000 0.082500 0.495459
 1.000000 0.082560 0.495786
 1.000000 0.082620 0.496113
 1.000000 0.082680 0.496441
 1.000000 0.082740 0.496768
 1.000000 0.082800 0.497095
 1.000000 0.082860 0.497422
 1.000000 0.082920 0.497749
 1.000000 0.082980 0.498076
 1.000000 0.083040 0.498403
 1.000000 0.083100 0.498730
 1.000000 0.083160 0.499057
 1.000000 0.083220 0.499383
 1.000000 0.083280 0.499710
 1.000000 0.083340 0.500036
 1.000000 0.083400 0.500363
 1.000000 0.083460 0.500689
 1.000000 0.083520 0.501015
 1.000000 0.083580 0.501342
 1.000000 0.083640 0.501668
 1.000000 0.083700 0.501994
 1.000000 0.083760 0.502320
 1.000000 0.083820 0.502646
 1.000000 0.083880 0.502972
 1.000000 0.083940 0.503297
 1.000000 0.084000 0.503623
 1.000000 0.084060 0.503949
 1.000000 0.084120 0.504274
 1.000000 0.084180 0.504600
 1.000000 0.084240 0.504925
 1.000000 0.084300 0.505251
 1.000000 0.084360 0.505576
 1.000000 0.084420 0.505901
 1.000000 0.084480 0.506226
 1.000000 0.084540 0.506552
 1.000000 0.084600 0.506877
 1.000000 0.084660 0.507201
 1.000000 0.084720 0.507526
 1.000000 0.084780 0.507851
 1.000000 0.084840 0.508176
 1.000000 0.084900 0.508501
 1.000000 0.084960 0.508825
 1.000000 0.085020 0.509150
 1.000000 0.085080 0.509474
 1.000000 0.085140 0.509798
 1.000000 0.085200 0.510123
 1.000000 0.085260 0.510447
 1.000000 0.085320 0.510771
 1.000000 0.085380 0.511095
 1.000000 0.085440 0.511419
 1.000000 0.085500 0.511743
 1.000000 0.085560 0.512067
 1.000000 0.085620 0.512391
 1.000000 0.085680 0.512714
 1.000000 0.085740 0.513038
 1.000000 0.085800 0.513362
 1.000000 0.085860 0.513685
 1.000000 0.085920 0.514008
 1.000000 0.085980 0.514332
 1.000000 0.086040 0.514655
 1.000000 0.086100 0.514978
 1.000000 0.086160 0.515301
 1.000000 0.086220 0.515624
 1.000000 0.086280 0.515947
 1.000000 0.086340 0.516270
 1.000000 0.086400 0.516593
 1.000000 0.086460 0.516916
 1.000000 0.086520 0.517239
 1.000000 0.086580 0.517561
 1.000000 0.086640 0.517884
 1.000000 0.086700 0.518206
 1.000000 0.086760 0.518529
 1.000000 0.086820 0.518851
 1.000000 0.086880 0.519173
 1.000000 0.086940 0.519495
 1.000000 0.087000 0.519817
 1.000000 0.087060 0.520139
 1.000000 0.087120 0.520461
 1.000000 0.087180 0.520783
 1.000000 0.087240 0.521105
 1.000000 0.087300 0.521427
 1.000000 0.087360 0.521748
 1.000000 0.087420 0.522070
 1.000000 0.087480 0.522391
 1.000000 0.087540 0.522713
 1.000000 0.087600 0.523034
 1.000000 0.087660 0.523355
 1.000000 0.087720 0.523677
 1.000000 0.087780 0.523998
 1.000000 0.087840 0.524319
 1.000000 0.087900 0.524640
 1.000000 0.087960 0.524961
 1.000000 0.088020 0.525282
 1.000000 0.088080 0.525602
 1.000000 0.088140 0.525923
 1.000000 0.088200 0.526244
 1.000000 0.088260 0.526564
 1.000000 0.088320 0.526885
 1.000000 0.088380 0.527205
 1.000000 0.088440 0.527525
 1.000000 0.088500 0.527846
 1.000000 0.088560 0.528166
 1.000000 0.088620 0.528486
 1.000000 0.088680 0.528806
 1.000000 0.088740 0.529126
 1.000000 0.088800 0.529446
 1.000000 0.088860 0.529765
 1.000000 0.088920 0.530085
 1.000000 0.088980 0.530405
 1.000000 0.089040 0.530724
 1.000000 0.089100 0.531044
 1.000000 0.089160 0.531363
 1.000000 0.089220 0.531682
 1.000000 0.089280 0.532002
 1.000000 0.089340 0.532321
 1.000000 0.089400 0.532640
 1.000000 0.089460 0.532959
 1.000000 0.089520 0.533278
 1.000000 0.089580 0.533597
 1.000000 0.089640 0.533916
 1.000000 0.089700 0.534234
 1.000000 0.089760 0.534553
 1.000000 0.089820 0.534872
 1.000000 0.089880 0.535190
 1.000000 0.089940 0.535508
 1.000000 0.090000 0.535827
 1.000000 0.090060 0.536145
 1.000000 0.090120 0.536463
 1.000000 0.090180 0.536781
 1.000000 0.090240 0.537099
 1.000000 0.090300 0.537417
 1.000000 0.090360 0.537735
 1.000000 0.090420 0.538053
 1.000000 0.090480 0.538371
 1.000000 0.090540 0.538688
 1.000000 0.090600 0.539006
 1.000000 0.090660 0.539324
 1.000000 0.090720 0.539641
 1.000000 0.090780 0.539958
 1.000000 0.090840 0.540276
 1.000000 0.090900 0.540593
 1.000000 0.090960 0.540910
 1.000000 0.091020 0.541227
 1.000000 0.091080 0.541544
 1.000000 0.091140 0.541861
 1.000000 0.091200 0.542178
 1.000000 0.091260 0.542494
 1.000000 0.091320 0.542811
 1.000000 0.091380 0.543128
 1.000000 0.091440 0.543444
 1.000000 0.091500 0.543760
 1.000000 0.091560 0.544077
 1.000000 0.091620 0.544393
 1.000000 0.091680 0.544709
 1.000000 0.091740 0.545025
 1.000000 0.091800 0.545341
 1.000000 0.091860 0.545657
 1.000000 0.091920 0.545973
 1.000000 0.091980 0.546289
 1.000000 0.092040 0.546605
 1.000000 0.092100 0.546920
 1.000000 0.092160 0.547236
 1.000000 0.092220 0.547552
 1.000000 0.092280 0.547867
 1.000000 0.092340 0.548182
 1.000000 0.092400 0.548498
 1.000000 0.092460 0.548813
 1.000000 0.092520 0.549128
 1.000000 0.092580 0.549443
 1.000000 0.092640 0.549758
 1.000000 0.092700 0.550073
 1.000000 0.092760 0.550387
 1.000000 0.092820 0.550702
 1.000000 0.092880 0.551017
 1.000000 0.092940 0.551331
 1.000000 0.093000 0.551646
 1.000000 0.093060 0.551960
 1.000000 0.093120 0.552275
 1.000000 0.093180 0.552589
 1.000000 0.093240 0.552903
 1.000000 0.093300 0.553217
 1.000000 0.093360 0.553531
 1.000000 0.093420 0.553845
 1.000000 0.093480 0.554159
 1.000000 0.093540 0.554473
 1.000000 0.093600 0.554786
 1.000000 0.093660 0.555100
 1.000000 0.093720 0.555414
 1.000000 0.093780 0.555727
 1.000000 0.093840 0.556040
 1.000000 0.093900 0.556354
 1.000000 0.093960 0.556667
 1.000000 0.094020 0.556980
 1.000000 0.094080 0.557293
 1.000000 0.094140 0.557606
 1.000000 0.094200 0.557919
 1.000000 0.094260 0.558232
 1.000000 0.094320 0.558545
 1.000000 0.094380 0.558857
 1.000000 0.094440 0.559170
 1.000000 0.094500 0.559482
 1.000000 0.094560 0.559795
 1.000000 0.094620 0.560107
 1.000000 0.094680 0.560419
 1.000000 0.094740 0.560731
 1.000000 0.094800 0.561044
 1.000000 0.094860 0.561356
 1.000000 0.094920 0.561668
 1.000000 0.094980 0.561979
 1.000000 0.095040 0.562291
 1.000000 0.095100 0.562603
 1.000000 0.095160 0.562915
 1.000000 0.095220 0.563226
 1.000000 0.095280 0.563538
 1.000000 0.095340 0.563849
 1.000000 0.095400 0.564160
 1.000000 0.095460 0.564472
 1.000000 0.095520 0.564783
 1.000000 0.095580 0.565094
 1.000000 0.095640 0.565405
 1.000000 0.095700 0.565716
 1.000000 0.095760 0.566026
 1.000000 0.095820 0.566337
 1.000000 0.095880 0.566648
 1.000000 0.095940 0.566958
 1.000000 0.096000 0.567269
 1.000000 0.096060 0.567579
 1.000000 0.096120 0.567890
 1.000000 0.096180 0.568200
 1.000000 0.096240 0.568510
 1.000000 0.096300 0.568820
 1.000000 0.096360 0.569130
